0	-0.520833333333333
4.24962790631822	6.35276535906697
8.41150934279913	13.2761608351662
12.4303938781170	20.3554977794468
16.2308744587013	27.6624155364828
19.7335878080366	35.2589551967244
22.8555777873845	43.1910211596452
25.5123643735292	51.4799492824624
27.6221979988397	60.1135133208598
29.1125473008797	69.0392669130352
29.9280135443288	78.1641992611869
30.0378404575306	87.3638616182048
29.4406507884575	96.5006536393092
28.1646395435034	105.446348092591
26.2631090467583	114.101506348691
23.8069666165905	122.406231136614
20.8765689453582	130.341197621952
17.5548719958083	137.921732078935
13.9228265225639	145.188954726553
10.0570468976568	152.201135776760
6.02929024245079	159.026853001637
1.90716747959229	165.740273778820
-2.24440940299329	172.418179289215
-6.36140808062024	179.138066680353
-10.3787501574474	-174.023407277627
-14.2285111735036	-166.992385714830
-17.8385179309972	-159.700909077438
-21.1317179950426	-152.091802794522
-24.0268279403948	-144.125699439643
-26.4408401136916	-135.789790085840
-28.2938277857312	-127.106589976103
-29.5159609000990	-118.139449379205
-30.0557038621255	-108.990792294634
-29.8871654005947	-99.7905353049431
-29.0142267730370	-90.6761352758265
-27.4699417920184	-81.7701199649298
-25.3114806383696	-73.1624132801846
-22.6124879419737	-64.9020372515791
-19.4552201613382	-56.9981323516151
-15.9242187850612	-49.4269638388582
-12.1022430886164	-42.1409677396948
-8.06836154011042	-35.0770646476208
-3.89770328626445	-28.1630278426169
