-2.44863859664751	-13.3097130984193
6.02980543219541	-12.9620668645521
14.4723899534368	-12.5904805219230
22.9102178770664	-12.1481735787987
31.3395897163604	-11.5777260589819
39.7548447862889	-10.7920478556273
48.1466103409320	-9.64208921122065
56.4977151090183	-7.83856192818945
64.7713086319082	-4.72518112474842
72.8655285149679	1.56138780716984
80.3497797131852	18.5420881601254
84.1451231570005	78.0680674796598
79.2291711828018	128.363839217275
71.6398010484600	142.339254248610
63.6146383763735	147.843110264455
55.4763789001059	150.656728878087
47.3055981419162	152.314396461510
39.1301033269688	153.380866259134
30.9604934574181	154.112227183111
22.8000680769812	154.643005664893
14.6484328858267	155.052858639319
6.50314244809929	155.394709230885
-1.63936484249735	155.708518560571
-9.78310352912953	156.029335240401
-17.9319666766411	156.393415542101
-26.0891301632013	156.844805659142
-34.2563088310847	157.445101091651
-42.4326114686055	158.291525277346
-50.6123376946069	159.556184431280
-58.7796879288488	161.585266523315
-66.8926972091251	165.201684281979
-74.8169887745806	172.914290574252
-81.8853253127653	-164.070919077406
-83.5782445206222	-94.9297115465750
-77.4360171184392	-57.8600865337250
-69.5883105898710	-47.0730254440965
-61.3941068263860	-42.4723519615843
-53.0770446287764	-40.0173764964423
-44.7019350945721	-38.5313478007285
-36.2952162656420	-37.5548142192575
-27.8701816127226	-36.8707364790750
-19.4344509666161	-36.3611620051482
-10.9927868026412	-35.9537324854914
