
-1.31592021081310e-14	44.4791670490909
7.98833973876599	40.9779346913433
15.9225053518022	37.3705111543002
23.8084098447333	33.5096896076487
31.6116184193192	29.2189940110350
39.2813912876882	24.2445868875567
46.7363007023509	18.1925393503321
53.8353780895130	10.4177881619478
60.3180291173494	-0.151520854499157
65.6876007933209	-15.1273056291591
69.0785070741676	-35.8554580064754
69.5019620152768	-60.2774271739148
66.8160723170063	-82.3018800827153
61.9204347684116	-98.6043284479292
55.7704276076248	-110.067667202330
48.9443315768144	-118.385916793990
41.7445859461415	-124.762200102491
34.3302289318685	-129.926002375294
26.7890200313568	-134.318164566392
19.1721358113781	-138.217258144940
11.5112151950081	-141.811448102059
3.82735077433775	-145.239241377064
-3.86362291821927	-148.614260335680
-11.5474654623111	-152.042577753213
-19.2083253136348	-155.637892998659
-26.8250710468700	-159.538889536544
-34.3659908680428	-163.934063406716
-41.7797745212101	-169.102583496614
-48.9784094557497	-175.486367070497
-55.8023561107627	176.183203018093
-61.9481634955100	164.700140617554
-66.8357288051515	148.369120157833
-69.5080197614730	126.318945494700
-69.0682040867361	101.900364373363
-65.6644504534044	81.1998563169407
-60.2871392864673	66.2504748861103
-53.8000840502839	55.6988323760349
-46.6983974442282	47.9350365358074
-39.2418517469814	41.8898121073889
-31.5710097061997	36.9197307870330
-23.7670946600204	32.6317900042452
-15.8807397282137	28.7726681105965
-7.94632340321036	25.1661717231549
